id,customer_id,last_status,pos_origin,pos_destination,created_at,updated_at,deleted_at
066a5de1-f37c-4e7a-89b5-7756e3fe10bd,a9e9269b-8060-47d4-b127-a48563af3eb5,DELIVERY,New Luis,Sylviastad,2022-12-15 01:05:05,2023-03-05 01:05:05,
9c86cfd0-4a80-4914-ace0-cb0058a5d314,2aedb0d1-0bdc-458b-8906-b8d3cfe27cb4,CREATED,Mooreberg,Crawfordfurt,2023-05-11 06:28:57,2023-05-11 06:28:57,
53036871-64cc-4b00-ae69-c81b5ad5bc72,2f0abc57-ac14-48fe-a137-6def40d185ac,CREATED,East Ericafort,Julianburgh,2023-07-14 21:42:07,2023-07-14 21:42:07,
6d600154-9b3c-4628-9e7a-9f39853e22a2,3a2b7845-e636-4aed-8877-7e4c5d09c48b,PENDING,Justinfurt,Jenniferberg,2023-08-06 09:42:02,2023-10-18 09:42:02,
1e7fc61d-b5c6-47f5-acaf-ee3e93ac72c3,4e50e74b-1679-486f-8b34-f6d63dab6772,DELIVERY,South Darrellchester,East Edward,2023-06-26 19:22:29,2023-09-25 19:22:29,
c9b064e3-619b-4595-959d-0457450c0a64,05976f98-70dd-4fd2-9659-c0f3fb2adcec,CREATED,New Aaronton,Clarkburgh,2023-06-09 10:45:46,2023-06-09 10:45:46,
9250bb1b-4dd5-4bc3-af79-1d2749611374,e6fa9fa9-9231-4867-8226-ddf9e02ac957,CREATED,South John,Lake Jennifermouth,2023-02-15 13:50:11,2023-02-15 13:50:11,
2717b17b-9ec0-4b23-8f38-ba2b8666f786,0464aa64-8459-4b20-ae8b-a503185befa2,DONE,Jessicaport,South Sara,2023-05-17 17:20:29,2023-06-09 17:20:29,2023-06-09 17:20:29
79d566b5-07d4-4ce6-a866-139d0ad4492e,f0ad6119-82b8-4534-af2e-0b16c6995dac,CREATED,East Christy,East Lindaborough,2023-07-30 03:34:18,2023-07-30 03:34:18,
b5459536-9e03-4ad9-b7f7-f9918bf7851d,dd86729b-6b47-40ae-93d2-8074667f176f,IN_TRANSIT,Cathyview,Morganmouth,2022-11-26 08:22:03,2023-03-01 08:22:03,
5a94ea6f-dbbe-4eec-86c9-b0140ff07918,bb841ce3-a560-44f6-a8eb-9cf3dc103640,CREATED,South Richard,Lake Michelleshire,2023-09-19 05:50:14,2023-09-19 05:50:14,
467d6502-b620-41be-8165-30c86a02927a,e5799616-512e-4541-a38b-cdb1a658d836,DELIVERY,Jacobville,Amychester,2023-04-03 05:58:16,2023-04-19 05:58:16,
e35f29d7-fdff-4d1d-b54d-c657433360ff,15527059-d027-4863-aa13-1043a3be8858,DELIVERY,Scottfort,Lake Andreachester,2023-10-31 22:00:29,2024-01-12 22:00:29,
6aca17fd-05fd-4b41-899d-1b944881d4ca,196940bb-1083-4847-be97-1e684c3be35c,PENDING,Bauerfort,Smithmouth,2023-03-31 08:18:52,2023-07-06 08:18:52,
897b5f4e-f582-4906-a234-b25aaf2e269f,f44283e5-763b-4832-ab3d-e2b6eb977854,CREATED,Lake Randy,North David,2023-04-09 00:33:35,2023-04-09 00:33:35,
3cdde26c-d587-4287-b31c-197aec51ec59,905bb78f-3904-4dc6-8f1a-8b7804595cd2,PENDING,Jeffreybury,North Jerome,2023-10-13 23:24:52,2023-10-29 23:24:52,
fb2fe32a-1c1e-41da-ad55-813f32ae5868,a7fe52b6-0956-420d-8590-8cd6352cfa18,DONE,Stanleyburgh,Rodgersberg,2023-02-10 04:32:38,2023-02-25 04:32:38,2023-02-25 04:32:38
c03437ab-763c-4d19-b6a1-eae8e4a51658,6172f900-baf9-4cb5-baed-4551259612ee,PENDING,Lauriebury,New Beverly,2022-11-24 10:49:03,2023-02-28 10:49:03,
563dc75a-269c-4a0a-aa26-86bc06f1cab4,34add6f3-a517-4988-88bb-39c76e78bf65,DELIVERY,Amyview,New Christopher,2023-10-24 16:43:01,2024-01-16 16:43:01,
04ec50e5-794e-4c1b-b29f-338103537097,2224f1c4-42dd-4614-b664-1eb710536a65,CREATED,Adamborough,East Kevin,2022-11-10 12:25:08,2022-11-10 12:25:08,
f7cd392b-3f7f-4cda-a6e5-80842e664a95,53c9d431-8769-4bad-9413-a809afb8ac23,DONE,Rachelview,Stephenshire,2023-01-07 01:46:41,2023-04-11 01:46:41,2023-04-11 01:46:41
6e05aefb-6e01-4543-8fd7-6d8452d7f635,856dfe34-ae1b-43a4-9620-ad9d184ecbe7,DONE,Arnoldmouth,Port Matthew,2023-05-13 05:02:42,2023-07-26 05:02:42,2023-07-26 05:02:42
929e681a-4696-44bb-bf6e-7fc3875c0b6f,6d48910e-f613-4ceb-9935-efdb090efaf7,DELIVERY,South Joseph,Rachelport,2023-09-14 15:51:27,2023-09-23 15:51:27,
f73fc9cf-a208-4938-a9f9-295ebaa90382,7766872c-e2dd-43cb-aea4-0e3d223e37c8,IN_TRANSIT,Adamstown,Lake Jorge,2023-06-19 17:27:50,2023-06-25 17:27:50,
a34954f6-967d-449a-9873-aadcc47431c2,701d5b05-af97-4f92-afe3-67875a9c50a7,PENDING,West Andrea,Amberfurt,2022-11-24 01:17:50,2023-01-24 01:17:50,
bd613bca-76b7-4f24-be76-783525513911,131e979c-119d-4943-9dce-340956c93400,DONE,East Kimberlyburgh,Ericashire,2023-09-03 21:54:39,2023-09-15 21:54:39,2023-09-15 21:54:39
02e29e62-24c9-45ab-8053-6a282779e35e,0d821d4b-916f-4e01-8aba-20889d76c345,CREATED,Petershaven,Nicholasberg,2023-02-06 13:05:09,2023-02-06 13:05:09,
ad150006-19cc-43db-8ed5-c2e1dfb992e0,196a9bc7-e846-4b8d-bca2-1ce62761ad69,PENDING,South Deniseside,South Toddhaven,2023-07-28 20:54:51,2023-08-12 20:54:51,
cd4bd932-85c4-47d7-9599-83eca5c91a52,6d11fb75-0361-4ded-a8b5-878dc44c08a4,DONE,West Daniel,Cookland,2023-06-25 17:04:28,2023-09-02 17:04:28,2023-09-02 17:04:28
d0e248fd-1d8c-46bb-9873-a329de324cd5,05f2e975-a16d-492a-91a7-70e2d82e2ba1,DELIVERY,Cynthiamouth,East Carl,2023-07-18 01:02:47,2023-08-16 01:02:47,
8e5cfd98-9d3a-48a0-9647-fd3f7f9fd5a7,1302a953-e923-46ca-a268-46fa76a347ae,IN_TRANSIT,North Kathleenmouth,Perezburgh,2023-08-12 06:23:43,2023-08-24 06:23:43,
570fe3ba-280c-46b7-861e-d7b7125cbf90,4ef9872f-d513-4bdd-9ac6-607b7b7a06c9,CREATED,Thorntonburgh,Davidsonchester,2023-07-08 11:11:52,2023-07-08 11:11:52,
74e44d88-1582-45c0-bbd6-3f240def595c,96f0c58b-b689-4821-9606-bf7ef3090642,DELIVERY,Manningborough,New Stephen,2023-04-07 02:38:40,2023-05-29 02:38:40,
480027f9-1af2-4730-8346-48fbd37886fe,f46d6f1e-867e-47ba-bcae-b4b81770e475,DELIVERY,Port Mistyberg,Mitchellview,2023-03-24 21:16:30,2023-04-08 21:16:30,
c4f07a6b-ddc4-478b-8388-eaf5bd0ad1ff,dc597c6b-6bc0-406b-a94e-2fb682747b7d,DONE,West Paulchester,East Joseph,2023-03-26 04:51:10,2023-04-05 04:51:10,2023-04-05 04:51:10
1570ec2b-a081-4cd6-87b9-afd67023bfd0,41d61ee8-91ec-48c3-a46d-ab8657660928,PENDING,East Seantown,Kingside,2023-08-16 08:11:33,2023-10-07 08:11:33,
78e159ff-3c52-4c4a-95f6-041eda842518,b3b64731-78af-4cab-bc5d-ae1740ad703d,IN_TRANSIT,West Juliebury,Michaelmouth,2023-04-15 12:09:35,2023-05-22 12:09:35,
9079a93c-ccf9-4b0a-a9f9-eafc6d53fa7a,886c07ae-d3c2-4b62-b875-ead3fb79a705,DELIVERY,North Tina,West Jennifer,2023-05-07 16:01:11,2023-05-29 16:01:11,
2f7cc111-8133-4cad-90bd-10525477d779,788fa97c-71e0-4314-b58d-895097c63764,IN_TRANSIT,West Allisonburgh,Alvareztown,2023-02-17 17:27:48,2023-02-26 17:27:48,
adbb85d4-d405-4395-94a7-6928223a88ae,529aaa90-437b-424b-99a6-60e3f1615dea,PENDING,Port Mirandaton,Mitchellland,2022-12-28 11:12:29,2023-01-18 11:12:29,
066864de-dbd8-4d30-b319-979e583b3cf5,8a469840-5914-490c-a196-85a02fd16e7b,DONE,South Travis,North Deniseview,2023-09-06 00:57:14,2023-10-06 00:57:14,2023-10-06 00:57:14
ce4c19bf-d775-404b-9c95-00870b447c61,0768e1b8-b7c4-4410-8cff-36e7263c0124,PENDING,Kingport,Murphyberg,2023-06-30 07:37:11,2023-08-07 07:37:11,
59982350-6507-40bc-991d-9da5d2bcc5d2,8306e385-0989-4496-871f-4b5334339853,PENDING,Georgeville,Herreraland,2023-05-12 20:02:38,2023-06-07 20:02:38,
576bc9ff-e2e7-4eef-8228-9824ed5df379,696c636d-52b9-48c6-86b7-91971362531c,DELIVERY,Lake Lindaland,West Trevor,2023-04-10 18:41:06,2023-06-27 18:41:06,
7c49d3a0-d416-4eea-a307-54702723c6b9,863a0cdf-afa9-4915-94a6-9cbb0dcb134d,DONE,West Christopherstad,Harristown,2023-09-06 11:46:37,2023-09-25 11:46:37,2023-09-25 11:46:37
5bc1eb61-d87e-4647-8951-63a83af6cce3,29fc7db9-abd0-45d4-ad08-c61e5ea22dec,DONE,Thomasfurt,Oconnellland,2023-01-30 16:10:53,2023-05-08 16:10:53,2023-05-08 16:10:53
0facd2b8-527b-48a8-aac7-a063f247ef41,a770be2e-6bab-4823-9760-ed462f2645a7,DONE,Kimberlyland,Elizabethberg,2023-07-25 03:25:42,2023-09-03 03:25:42,2023-09-03 03:25:42
3a0e68d2-96d3-484e-ad53-d546caf3f788,c602cbcf-8b20-4627-aca2-6129c4b8eaa4,CREATED,South Robertfort,North Daniel,2023-07-17 02:18:34,2023-07-17 02:18:34,
ce131ba8-11fb-4926-b7a8-1129a988fa2f,c38ea938-e9f5-4602-8644-5cbbb059d185,DELIVERY,Gomezmouth,South Nicholasfurt,2023-10-23 02:47:29,2024-01-18 02:47:29,
c3381f29-0e77-4708-b0c5-7c5a5ebead16,1081f0e7-5ade-42c1-9b72-496cf2426573,DONE,Port Gregory,Johnsonside,2023-10-13 09:15:36,2023-11-10 09:15:36,2023-11-10 09:15:36
064216e0-8fde-4515-9751-c54b70da329e,4d96c52b-3a64-4f1d-b711-4348e93acdcf,DONE,South David,West Ericstad,2023-10-02 19:20:35,2023-10-18 19:20:35,2023-10-18 19:20:35
1930564c-264d-459c-964e-ab9fd9b08cb8,180ca8a0-32d8-40c1-b68e-882207f929c2,DELIVERY,West Jeffreyfort,Hamiltonberg,2022-12-02 21:34:45,2023-02-13 21:34:45,
aac45bd6-899e-46c8-a430-fe973c3590c6,3334e2b5-e923-437c-bfbd-6453f4e2978d,DONE,Marthashire,Port Veronica,2022-12-16 20:18:04,2023-02-02 20:18:04,2023-02-02 20:18:04
771fbc66-72f7-4c64-8cbc-13036419f2f1,8d7ad2ac-5fe8-4cb1-a7f8-c6a35cb712fb,DELIVERY,New Adambury,Rachaelburgh,2023-01-24 03:32:03,2023-02-24 03:32:03,
969ff403-794b-452d-b010-409a5223a091,fec6d987-8e9b-4858-8c51-c62b142b44ce,IN_TRANSIT,Port Kelly,West James,2023-07-23 10:55:13,2023-09-06 10:55:13,
f45e6592-f958-44c0-9cda-92d80e5aa92e,09c0dc2e-a036-4d18-9de0-7ff85d6048a8,DELIVERY,East Michellehaven,Aliciaville,2022-12-21 16:58:00,2023-01-17 16:58:00,
cfe6cc47-1138-4e66-9e21-f196e634b628,1e19c9e1-cc66-42be-8162-4089da49561f,IN_TRANSIT,Maureenchester,Smithbury,2023-04-30 21:37:07,2023-06-19 21:37:07,
f1140cde-7afe-4bed-8282-5aa4dfad44a7,78cc899f-386a-403b-b8f0-cc30b3932c9c,IN_TRANSIT,Mitchellton,Thomasborough,2023-04-24 05:15:38,2023-07-10 05:15:38,
fed7e91a-8157-4cad-8747-3fdb36195aa3,21be4921-4061-4c57-8bab-9b7a1b7cedad,DONE,Kennethfurt,West Dianehaven,2022-11-13 08:21:02,2022-11-16 08:21:02,2022-11-16 08:21:02
4dc16d6a-f154-498e-a4b4-24cb99981fc6,78c28c84-2aaf-4a67-befe-2d74fef473a9,IN_TRANSIT,Weissstad,South Michael,2023-07-22 17:09:27,2023-08-08 17:09:27,
a84897f5-842b-47dd-8432-c7f687151eb2,9ecf97a8-ddc6-4342-be8b-ab41f55a0b2b,DELIVERY,South William,Lake Andrea,2023-01-28 15:54:34,2023-03-26 15:54:34,
aa3133d1-6415-412e-aaff-e63ab14fe452,7840aae3-decd-428d-97bc-d8ba2f5dab58,IN_TRANSIT,West Brandi,South Williamberg,2023-10-20 05:05:06,2024-01-25 05:05:06,
dae29f7a-2e22-4a89-b186-fe31e6411be1,efe8f894-7434-484f-ad5f-4e06c202f2bc,PENDING,Sarahstad,Gardnerbury,2023-04-22 09:20:52,2023-06-04 09:20:52,
f932a065-6f76-4302-b842-cf6460c7073d,19b82dc8-96da-4eee-bbf4-a8c2c7ae97b9,DELIVERY,Lake Shawn,Edwinfort,2023-04-07 17:29:29,2023-06-25 17:29:29,
c50fa041-e735-420a-b585-84b0850595f9,6781967c-c6df-4ba4-bcfc-22df60851fc5,PENDING,Gabrielamouth,Emilyfort,2023-06-01 09:34:40,2023-08-18 09:34:40,
b0242810-a2c5-401c-b6db-16498cfe696d,d9af22b8-7593-49b0-a33d-d60ed814053c,DONE,Jasmineland,Christinafort,2023-05-11 03:52:59,2023-05-22 03:52:59,2023-05-22 03:52:59
977e0a66-48aa-4670-b6ed-ba15722403da,b3761fc5-bc16-436f-8ffa-2b82643455d1,IN_TRANSIT,East Debrafurt,North Kyle,2022-12-29 20:15:59,2023-01-23 20:15:59,
960873bd-b14b-4409-91df-4a0e315fc819,b30cc7b4-9d42-4626-adc9-98554f834c50,IN_TRANSIT,North Kevin,Rogersville,2023-03-12 10:31:29,2023-06-15 10:31:29,
c918afbb-46cc-4e74-a60e-5627756cec50,cf1b2b21-b0a3-4c37-9cd5-962dfa6ff69d,DONE,Kathrynfort,Port Annland,2023-07-29 20:27:39,2023-09-01 20:27:39,2023-09-01 20:27:39
d59554b5-5d9f-4d56-9457-2872914279ee,f84352c8-09f0-4bf8-a386-5f0d028afebe,CREATED,Gonzalezton,Wilsonchester,2022-11-18 13:09:54,2022-11-18 13:09:54,
bfe03a76-4747-4bd5-b970-8454f8f75f8f,673a92c0-faf2-46dc-a868-087a186c268e,IN_TRANSIT,Karenview,East Hannahville,2023-04-18 15:56:12,2023-06-08 15:56:12,
21965bf1-af21-4903-a197-7e6911a02799,dac70514-6e27-4cd8-8d13-e4c95fad0c7a,IN_TRANSIT,New Zachary,Michaelbury,2023-02-21 17:57:22,2023-04-10 17:57:22,
50aac864-46ef-443e-bbee-8cb8e7aff51c,ed0a2162-024b-4f31-a7d3-ad886b0e14ae,PENDING,South Thomasburgh,South Cherylchester,2023-01-16 22:53:44,2023-03-25 22:53:44,
60ed67c5-57ea-4f25-85f9-368a788acedd,5b73ade5-25da-40a3-84d5-1012a9fe6c6d,PENDING,North Patriciaton,Dianaport,2023-10-23 04:01:27,2023-11-28 04:01:27,
bf2fda5d-ddd0-4c02-ac4f-d0ff7c31b015,8db663ac-b3b0-4935-a930-1742c4dbff0b,DELIVERY,Rivasport,West Lisaton,2023-08-05 08:40:11,2023-09-17 08:40:11,
dc366851-9b21-491c-889e-f8fc4196d6b1,5da311a5-4721-4ec5-b032-5d0f3934303c,IN_TRANSIT,East Angelahaven,North Robert,2023-05-08 11:11:03,2023-07-09 11:11:03,
0c16c0a0-6fed-4167-b0d3-21f62caf5806,30c3e83c-e284-400e-ba37-1a3547311ac6,IN_TRANSIT,Cruzview,North Christine,2023-04-16 15:46:52,2023-05-05 15:46:52,
112f0164-24fe-4527-af50-4d19a58df6cb,728b2d41-e3a3-4f9c-9566-b691fbe482b6,CREATED,Wesleyhaven,Trevinoborough,2023-10-24 08:39:45,2023-10-24 08:39:45,
fa9a6ddb-854b-43e7-ba64-6bf71caaa99b,8c376e24-b1b0-4d4a-9aad-d3536bddf54c,DONE,Onealfort,Port Christopherfort,2023-06-16 17:05:22,2023-08-28 17:05:22,2023-08-28 17:05:22
a6535d7c-d9af-46a6-aecf-7cef1034644d,c91b9dbe-1013-4042-a84c-bb222bd44547,DELIVERY,Lake Adamfurt,Jeffreymouth,2023-03-23 09:38:18,2023-05-26 09:38:18,
a0ad3bd4-fa81-481c-8d21-b4af50654af8,572ce57e-c335-44d0-a683-175d7ba3e13d,IN_TRANSIT,Lawrenceton,Timothymouth,2023-03-22 00:29:14,2023-05-07 00:29:14,
c510e0fc-ae12-4325-8486-852183564cbb,cb013e17-effb-4002-867b-d2865353568e,CREATED,West Robert,Gilmoreport,2023-07-19 10:49:40,2023-07-19 10:49:40,
51be8c22-3412-48eb-b36d-25341c7173ba,63a166b0-e1b6-42b8-9177-f200e3943f8d,PENDING,Sherifurt,North Marissa,2022-12-14 19:20:38,2023-01-26 19:20:38,
1500800f-694d-4929-91f4-d7d964bb9e35,75dbf76a-f93e-4034-82d6-24aca3585834,CREATED,Escobartown,Stewartview,2023-05-02 11:22:40,2023-05-02 11:22:40,
3e5bbe82-bb8a-4e21-8911-d59746f1d6a2,ecd7ab00-51c5-4a71-9343-9de1f409f9e7,PENDING,Johnsonton,East Leonard,2023-07-03 00:41:23,2023-09-13 00:41:23,
fd18e0da-97ae-44ed-8ae0-bc5faf254ac2,d5ff9b2c-1feb-42d5-89b0-ce6187a84fc2,PENDING,South Michaelstad,Savageport,2023-01-30 21:23:22,2023-03-01 21:23:22,
62b45c77-56ea-4737-9b11-13cb531afa28,41a01d16-ae98-421e-813c-2eecc1ccd264,CREATED,Robertsontown,Wilkinsonmouth,2022-11-28 01:22:46,2022-11-28 01:22:46,
3cf4b90d-cbb6-4da3-83f3-60d4c450c3e6,2c7191e8-90b8-4c85-a12b-b8ab8ee90a5d,CREATED,Stewartfort,North Bethany,2023-07-29 16:37:11,2023-07-29 16:37:11,
e8326517-a70e-4d59-a844-5d30e0d944fe,a5ca8854-e0aa-440d-bb00-1fbd04b466ae,IN_TRANSIT,East Dalton,West Scottchester,2023-10-11 09:30:52,2023-11-30 09:30:52,
51a326fa-5746-4505-9d7c-f75933cec4a0,7649d3a0-b060-485e-ad00-6f2e0ac9c2fa,CREATED,Port Ericside,Judithfort,2023-02-06 17:43:15,2023-02-06 17:43:15,
75b19fa1-cfb1-4bf5-b706-f71cbace0592,17dbe43e-cf1c-48f5-9ea7-851c4c58a2aa,DONE,Port Jennifer,East Jason,2023-10-05 00:38:52,2023-11-25 00:38:52,2023-11-25 00:38:52
689409d8-650d-4331-ab08-2579e311ca69,2e742e97-7295-43a6-b2ea-c3a77eed3cd7,IN_TRANSIT,Bautistabury,Port Kathleen,2023-01-25 19:20:51,2023-03-10 19:20:51,
fe58b81b-2be9-4368-83ff-0d2e7c3070d6,c527f899-110e-4708-b216-c3d2db1f9f23,CREATED,Port Stacy,Valerieshire,2023-01-03 03:47:57,2023-01-03 03:47:57,
e4f2da9d-04ce-4206-8ce9-e33de975242e,a6b8a8be-bfa0-4bc0-bec2-0dc07300837f,DELIVERY,New Russell,North Kellymouth,2023-06-04 15:12:27,2023-09-10 15:12:27,
99aa830c-72c7-4b2d-bad2-501f72240334,80e9aaee-11b0-4623-a3a9-30ff7c6e98c6,DONE,Lake Donna,Scottshire,2022-12-03 20:10:36,2023-03-09 20:10:36,2023-03-09 20:10:36
0c71423a-d40d-4ae0-b9bf-bb6bc39a328f,da811179-43be-49ce-8995-d85dafe77305,IN_TRANSIT,South Joshuaville,North Patriciafurt,2023-04-26 10:14:46,2023-06-13 10:14:46,
75a031f6-07e6-47b8-b70f-885b7fd0dbf9,f6121296-0ae0-4c7c-8cfc-46b081287233,DONE,Daviesmouth,Mosstown,2023-03-27 02:34:11,2023-07-01 02:34:11,2023-07-01 02:34:11
16342842-51b5-4a8b-82f9-c2798672cc05,11f48eee-e66a-4f0e-abc1-2cd2d212925f,CREATED,Nicholasport,Thomashaven,2023-09-15 12:29:40,2023-09-15 12:29:40,
d1379acc-2834-4680-b8f4-05a014f6cd74,5bfd900b-bd1e-4113-81b0-e154e5a269f0,CREATED,New Michaelport,East Donald,2022-12-01 09:35:48,2022-12-01 09:35:48,
8dbf577f-8f24-4659-abad-16aea052337b,e86d21b6-7e81-449e-bd94-cd73abe89e13,DONE,Raymondtown,Cabreraside,2023-05-26 20:15:21,2023-08-19 20:15:21,2023-08-19 20:15:21
00b25282-e5b6-4b17-9723-f469fbf0a286,140d7402-1878-4a8d-960e-76fddb1081ec,DONE,Lake Shaunside,Jonathantown,2023-08-31 21:44:43,2023-09-17 21:44:43,2023-09-17 21:44:43
6c91ab46-3427-4768-b113-5c31f3de9a7d,87c9c229-6eda-4095-8edb-34f7d299e106,DELIVERY,Hensleyfurt,New Melody,2023-05-28 01:57:43,2023-06-30 01:57:43,
ae3084c8-28c8-4a26-bc2f-aa14e54a5205,529c0a10-af0f-497d-b97d-06531a4dfed0,DELIVERY,New Randybury,Sparksview,2023-07-20 21:49:34,2023-10-20 21:49:34,
f5d8c9ec-2de1-47aa-a0ac-abba01d50447,114b49e3-ab1e-4127-8332-7353a1c09f88,IN_TRANSIT,South Gerald,East Daltonfort,2023-02-19 10:17:20,2023-03-16 10:17:20,
1534ce83-a939-4648-b789-fa4f5d9cde93,02a510fb-868a-40a4-a988-2be16c9cfb18,CREATED,New Laurie,North Alberttown,2023-03-17 09:49:37,2023-03-17 09:49:37,
43458452-a4f9-4a76-bce1-d0d6bd75f056,21a19944-2dfb-4988-bfcb-c8fe0ff9efc6,IN_TRANSIT,West Derekchester,West Kenneth,2023-08-19 22:41:42,2023-11-26 22:41:42,
1146b36f-4dc1-4f80-b88b-b58acf2dfd69,bddc69d2-6a00-487b-a5d5-195ca7ab852c,DONE,West Emilyville,South Matthew,2023-04-21 11:02:04,2023-04-22 11:02:04,2023-04-22 11:02:04
7ed4ecb8-cf0c-4d52-88ea-e2b364042a23,8b8cc411-acba-4545-a461-b49039c32705,CREATED,North Tracy,South Kyle,2023-05-11 20:00:03,2023-05-11 20:00:03,
43508474-15a7-419d-9d17-c033caaaafab,42b3088e-486c-4824-b1e2-1377222abc32,IN_TRANSIT,Coopermouth,West Jasmine,2023-08-29 22:14:43,2023-09-19 22:14:43,
80ca343f-7acf-4743-b9d7-fc7730a0bc50,9f81d664-ade5-44f8-8aa0-648d40c6ee36,CREATED,Port Danielleburgh,Lewisstad,2023-01-20 07:59:12,2023-01-20 07:59:12,
27e1f5b3-f7db-46a6-ba09-d4b371a74225,6560e7e5-c1e5-420c-aca3-a3a8ee48b391,IN_TRANSIT,New Patricia,Ericastad,2023-10-07 07:13:53,2023-11-18 07:13:53,
bf09ab82-09d3-4da7-938d-7dbac721233e,084d86fe-9e4e-45d7-8b76-d4e5652156a6,IN_TRANSIT,Cunninghamchester,Burketon,2023-04-20 09:26:57,2023-07-26 09:26:57,
df2532a6-c91f-45f7-8bf7-2173c6f4b1ab,90591d6a-80fc-417f-9116-ec82bca8a70c,CREATED,Bryantberg,Smithbury,2023-03-15 21:30:35,2023-03-15 21:30:35,
0dca3774-ee56-47c8-bb05-c0436725612d,59916355-f18a-4d14-84a0-3f79a1db795d,PENDING,West Timothyton,Lake Julietown,2023-06-01 07:10:35,2023-08-19 07:10:35,
4e4ff22e-9fb9-4ebf-9fce-c9081febadd3,8008d9c9-f2a8-4a49-8120-cc2641b81a99,IN_TRANSIT,Daychester,West Michael,2023-03-02 08:24:07,2023-05-13 08:24:07,
bccc383b-80c6-4f45-885f-058d3d11b63c,a35ac6aa-3ca9-4ad6-a1be-03df5ae6cba4,PENDING,Robertfurt,New Charlestown,2023-04-19 19:20:55,2023-04-25 19:20:55,
d344f683-d490-49a0-8d35-ad4aa0a2214e,d214902a-590e-4094-8011-9f94af75ea0f,PENDING,West Jodiland,North Jeff,2023-01-31 14:28:04,2023-02-23 14:28:04,
e70704a0-2a0e-4461-80c8-6926e551dd54,a9dd0841-a60e-4e5a-ad9d-15f01c4ef9df,DELIVERY,East Kimberlyborough,East Lisastad,2023-10-30 12:00:06,2023-12-24 12:00:06,
20126b56-01b3-4442-8420-319ff5e44fa0,0ff82a9a-37d6-497e-b6cd-f15865892d03,DELIVERY,South Gailshire,Leonfurt,2023-01-15 10:59:59,2023-01-21 10:59:59,
90ae5a05-a8e8-4e3f-8119-0ace6957b1f3,97714582-8fce-49f9-b365-3958ef8ef8f1,DELIVERY,Chanton,Ramirezfort,2023-09-05 00:26:05,2023-11-09 00:26:05,
aa7760c4-4a35-471e-bdbf-98579aae7926,c4db60ef-59fd-46cf-951b-0f715be598da,PENDING,South Shannon,Lake Sheri,2022-12-01 22:34:05,2023-01-08 22:34:05,
59c6f49f-8e41-46c9-a138-4c03c9b7c8c7,9c319e95-c4f0-4fc9-adc6-ce1b1e9414d4,DELIVERY,Hollandmouth,Kariland,2023-04-29 12:57:05,2023-07-02 12:57:05,
c17ee68c-abb4-4d25-95f8-1a4ba77aa076,5c087480-72ac-4290-94ed-3d5e9caa89ff,IN_TRANSIT,West Melissatown,Lake Christinaland,2023-09-18 10:33:27,2023-12-17 10:33:27,
a36e711a-07b8-453c-b6dd-52c7075a9690,0cd0c3b7-94ae-44ac-9641-d50e3631e158,IN_TRANSIT,South Michelleview,Garyport,2023-01-27 23:12:49,2023-04-06 23:12:49,
e5e6eaad-9b08-4f07-a2dd-ebdd40b353a4,c61a84c1-5792-49ae-a599-6d5b8e509fbb,DELIVERY,Paulville,West Kathystad,2023-08-21 05:22:05,2023-10-30 05:22:05,
0fe99577-b876-46c6-b780-c06d2a0abf10,9f0f9d1a-4466-46ca-9662-51cf0d86b34d,DELIVERY,Brandonstad,North Christopher,2023-04-07 14:43:21,2023-06-10 14:43:21,
ef16fb52-b9ec-4d6b-9c7a-6d941312db78,065d2d7f-7e48-482a-8a21-9a7faac913b0,DELIVERY,North Thomas,New Nathan,2023-05-23 03:35:36,2023-07-13 03:35:36,
a63ff635-4177-47ca-90e8-33fc1d399f88,49aaee58-f158-4e99-aa48-55e1557ac358,CREATED,West Michael,East Connie,2023-04-17 13:02:56,2023-04-17 13:02:56,
d9eaf96d-2067-488c-bf0a-cf4335a2e4f7,51d47f9d-55e2-418a-bcbd-9c8e7563672e,PENDING,Susanborough,North Calvin,2023-01-22 23:19:00,2023-02-05 23:19:00,
d9f24c04-ac52-492a-891e-6678d9e887ee,89269d38-b2c2-465a-b5ec-7f9e114209a2,PENDING,Scottstad,Nicoleville,2023-08-18 07:17:45,2023-09-10 07:17:45,
9fc36b86-72aa-4c28-ab92-5f9259f64ec8,6eb91f5c-2657-4e6c-be4a-3e56b7ffa25a,CREATED,Leonardport,South Aaron,2023-08-08 03:00:18,2023-08-08 03:00:18,
5b283390-0191-401a-b9a1-5db77944f144,2b975599-4700-4c8c-bc0a-fc041517ef10,PENDING,South Aaronmouth,North Jorge,2023-10-06 20:27:10,2023-11-19 20:27:10,
ba42c8dd-51ca-444e-ac1b-a7992f51cac6,2a6755d3-5330-41ab-a002-75fab76043b0,CREATED,South Jasmine,Medinaberg,2023-03-30 02:23:04,2023-03-30 02:23:04,
d93aa4e2-7b06-4a23-85c6-da7dddfb2641,99885918-57cf-4a12-8bcb-b22d50afac92,PENDING,East Nathanhaven,Hardinside,2023-04-06 03:00:13,2023-05-24 03:00:13,
fc28680c-ad97-4e30-8aee-c91e9eb9e263,cd71a1d5-792a-4741-aab9-d4a91ab18bc2,CREATED,New Cindy,Bakertown,2023-03-11 07:48:39,2023-03-11 07:48:39,
